name,amenity,email,phone,website,instagram,address,neighborhood
"Zinc","bar","","+1-646-918-6216","https://www.zincbar.com","","82 West 3rd Street","New York"
"12th Street Ale House","bar","","","","","192 2nd Avenue",""
"13","bar","","","","","",""
"212 East","bar","","","","","212 East 9th Street",""
"230 Fifth Rooftop","bar","","","","","1150 Broadway",""
"2A Bar","bar","","","","","25 Avenue A",""
"2nd Floor on Clinton","bar","","","","","67 Clinton Street",""
"3 Streets Saloon","bar","","","","","",""
"302 Bar Lounge","bar","","","","","302 Irving Avenue",""
"320 Club","bar","","","","","320 Bedford Avenue","Brooklyn"
"33","bar","","","","","",""
"39 Fantastic Bar","bar","","","","","3914 8th Avenue",""
"4th Ave Pub","pub","","+1 718 643 2273","","","",""
"55 bar","bar","","","","","",""
"59 Studio","bar","","","","","37-02 Astoria Boulevard",""
"69 Bar","bar","","","","","38-21 69th Street","Woodside"
"75 Blue Bar","bar","","","","","",""
"82 Stanton","bar","","","","","84 Stanton Street","New York"
"8282","bar","","","","","82 Stanton Street",""
"99 Rogers","pub","","+1-718-708-4933","","","99 Rogers Avenue","Brooklyn"
"9th Avenue Saloon","bar","","","","","656 9th Avenue",""
"Abba Bar & Grill","bar","","","","","492 Grand Street",""
"above 6 sushi rooftop bar","bar","","","","","",""
"Ainsworth","bar","","","","","46 Ann Street",""
"Albatross Bar","bar","","","","","24th Avenue",""
"Alembi Hookah Bar","bar","","","","","23-63 Steinway Street",""
"Alfonso's Bar","bar","","","","","75-15 Broadway","Elmhurst"
"Alibi","bar","","","","","",""
"Alison","bar","","","","","1651 Lexington Avenue",""
"All Night Skate","bar","","","","","54 Rockaway Avenue",""
"Allswell","bar","","","","","124 Bedford Avenue",""
"Ambar Lounge","bar","","+1-718-366-3635","","","392 Woodward Avenue",""
"American Cheez","bar","","","","","444 7th Avenue",""
"American Express The Centurion Lounge at US Open","bar","","","","","",""
"American Whiskey","bar","","","","","247 West 30th Street",""
"Anaïs","bar","","","","","196 Bergen Street",""
"Antler Beer & Wine Dispensary","bar","","+1-212-432-5000","","","123 Allen Street","New York"
"Apartment 5","bar","","","","","157 Ludlow Street","New York"
"Après-Ski Fondue Chalet at Café Select","bar","","","","","212 Lafayette Street",""
"Apt 512","bar","","","","","15 Wilson Avenue",""
"Area Bar","bar","","","","","",""
"Art Bar","bar","","","","","52 8th Avenue",""
"ART Williamsburg","bar","","","","","",""
"Arthur's Tavern","bar","","","","","",""
"Astoria Bier and Cheese","bar","","","","","3414 Broadway","Astoria"
"Astoria Tavern","bar","","","","","33-16 23rd Avenue",""
"Athena Keke's","bar","","","","","",""
"B-Side","bar","","+1 212-475-4600","","","204 Avenue B",""
"b&b winebar","bar","","","","","",""
"Baby Grand Flatiron","bar","","","","","29 West 17th Street","New York"
"Baby Grand LES","bar","","","","","187 Orchard Street","New York"
"Back","bar","","","","","",""
"Bad Luck Bar","bar","","","","","",""
"Bailey Pub & Brasserie","pub","","","","","",""
"Baltazar Cafe","bar","","","","","",""
"Balzem","bar","","","","","202 Mott Street",""
"Banks Tavern","bar","","","","","19 Greenpoint Avenue","Brooklyn"
"Banshee","bar","","","","","143 1st Avenue",""
"Banter","pub","","","","","",""
"Bar 135","bar","","","","","",""
"Bar 212","bar","","","","","",""
"Bar Cornelia","bar","","","","","523 Evergreen Avenue",""
"Bar Great Harry","bar","","","","","280 Smith Street","Brooklyn"
"Bar Oliver","bar","","","","","1 Olive Street",""
"Bar Pendry","bar","","","","","438 West 33rd Street","New York"
"Bar Veloce","bar","","","","","",""
"Barb's","bar","","","","","",""
"Barely Disfigured","bar","","","","","",""
"Barracuda Bar","bar","","+1-212-645-8613","","","275 West 22nd Street",""
"Barrow's Pub","bar","","","","","463 Hudson Street",""
"Barrows Intense Ginger","bar","","+1-917-597-1084","","","86 34th St","Brooklyn"
"Bartolinos","bar","","","","","",""
"Basquiat's Bottle","bar","","","","","1198 Fulton Street",""
"Battle Hill Tavern","pub","","+1-347-987-3055","","","",""
"Baya Bar","bar","","","","","",""
"Beaucoup at Bar Freda","bar","","+1-267-481-0677","","","801 Seneca Avenue","Ridgewood"
"Bed-Vyne Brew","bar","","","","","370 Tompkins Avenue",""
"Beer Culture","bar","","","","","328 West 45th Street","New York"
"Beyond The Pale","bar","","","","","53 Spring Street",""
"Biergarten","pub","","","","","848 Washington Street",""
"Biergarten","pub","","","","","",""
"Big Bar","bar","","","","","",""
"Billares Sol Y Luna","bar","","","","","102-02 43rd Avenue",""
"Billymark's West","bar","","+1 347-986-3866","","","332 9th Avenue",""
"Bilt Bar","pub","","+1-347-295-3579","","","",""
"Bin 71","bar","","","","","",""
"Birdy's","bar","","","","","",""
"Bizarre Bar and Restaurant","bar","","+1-347-915-2717","","","12 Jefferson Street",""
"Black Rabbit","bar","","","","","",""
"Blackbird's","bar","","+1 718-943-6899","","blackbirdsastoria","41-19 30th Avenue",""
"Blackwells","pub","","","","","150 East 47th Street",""
"Bleecker Street Bar","bar","","","","","",""
"Blind Barber","bar","","","","","339 East 10th Street","New York"
"Blondies Sports Bar","bar","","+1-212-362-3311","","","212 West 79th Street","New York"
"Blue & Gold","bar","","","","","",""
"Blue Angel Lounge","bar","","+1-347-808-7030","","","112-51 Roosevelt Avenue","Corona"
"Blue Mezcal","bar","","","","","758 5th Avenue",""
"Blue Ruin","bar","","","","","",""
"Blue Ruin Bar","bar","","","","","548 9th Avenue",""
"Blvd","bar","","","","","31-17 Ditmars Boulevard",""
"Boat","bar","","","","","",""
"Bohemien","bar","","","","","",""
"Boom Boom Room","bar","","","","","",""
"Bosco","bar","","","","","169 Bleecker Street","New York"
"Boxers","bar","","","","","",""
"Branded Saloon","pub","","","","","603 Vanderbilt Avenue","Brooklyn"
"Break","bar","","","","","",""
"Broadstone Bar & Kitchen","pub","","+1-646-707-0426","","","88 Broad Street",""
"Broadway Comedy Club","bar","","","","","",""
"Broken Land","bar","","","","","107 Franklin Street","Brooklyn"
"Brooklyn Bowl","bar","","","","","61 Wythe Avenue","Brooklyn"
"Brooklyn Ice House","bar","","+1-718-222-1865","","https://www.instagram.com/brooklyn_icehouse/","318 Van Brunt Street",""
"Brooklyn Moon","pub","","+1-718-855-7149","","","745 Fulton Street",""
"Broome Street Bar","bar","","+1 212-925-2806","","broomestreetbar","363 West Broadway",""
"Bruekelin Bier Merchantd","biergarten","","","","","",""
"Bukowski's","pub","","","","","Grand Avenue",""
"Bulbap Grill","bar","","","","","",""
"Burp Castle","pub","","","","","41 East 7th Street","New York"
"Bushwick Ice House","bar","","","","","35 Ingraham Street","Brooklyn"
"Buttermilk Bar","bar","","+1-718-788-6297","","","577 5th Avenue",""
"BXL Zoute","bar","","+1-646-692-9282","","","50 West 22nd Street",""
"C. DiPalo","bar","","","","","151 Mott Street",""
"caffe wha","bar","","","","","Minetta Lane",""
"Cantina Rooftop","bar","","","","","",""
"Capri Social Club","bar","","","","","156 Calyer Street","Brooklyn"
"Carmelo's","bar","","","","","1544 DeKalb Avenue",""
"Carmine Street Beers","bar","","+12126332337","","","52 A Carmine Street",""
"Carousel","bar","","","","","36 Wyckoff Street",""
"Casanara","bar","","","","","983 Fulton Street",""
"Cassidy’s","pub","","","","","65 West 55th Street","New York"
"Cassidy's Ale House","bar","","","","","75-02 31st Avenue",""
"Castell Rooftop Lounge","bar","","","","","260",""
"Cedar Local","bar","","","","","25 Cedar Street",""
"Cedric’s","bar","","","","","",""
"Centurion Lounge","bar","","","","","",""
"Charlie's","pub","","","","","",""
"Charlie's Sports Bar","bar","","","","","44-06 60th Street",""
"Chaser McGee's","pub","","+1-718-326-2973","","","60-65 Flushing Avenue",""
"Cheeseboat","bar","","","","","80 Berry Street",""
"Chikalicious","bar","","","","","203 East 10th Street",""
"Christophers Palace","bar","","","","","1258 Myrtle Avenue","Brooklyn"
"City Beer","bar","","","","","200 East 39th Street",""
"City Hops","bar","","","","","1145 2nd Avenue","New York"
"Clara's Gramercy","bar","","","","","393 2nd Avenue",""
"Claret Wine Bar","bar","","","","","46-02 Skillman Avenue","Sunnyside"
"Club House Sports Bar","bar","","+1-718-821-8338","","","61-21 Fresh Pond Road","Middle Village"
"Club Lambda BK","bar","","","","","1031 Grand Street","Brooklyn"
"Cocktail Bedstuy","bar","","","","","",""
"Connect Sports Lounge","bar","","","","","32-16 Steinway Street",""
"Connie O's Pub","bar","","","","","",""
"Continental Bar & Lounge","bar","","","","","1 Wall Street Court","New York"
"Cookie's","bar","","","","","",""
"Cooper's Tavern","pub","","","","","",""
"Cork & Kale","bar","","","","","",""
"Corner Bar","bar","","","","","",""
"Counting Room","bar","","","","","",""
"Cousin Lsrry's","pub","","","","","",""
"Coyote Ugly Saloon","bar","","","","","233 East 14th Street","New York"
"Craft + Carry","bar","","","","","",""
"Craft + Carry Saint Marks","bar","","","","","116 Saint Marks Place","New York"
"Crompton Ale House","pub","","","","","",""
"Daddy's Bar","bar","","","","","464 Onderdonk Avenue","Ridgewood"
"Dahlia","bar","","","","","269 Columbus Avenue","New York"
"Dalton's","bar","","","","","611 9th Avenue",""
"Daly's Pub","bar","","","","","31-86 31st Street",""
"Darlings","pub","","+1-347-425-7300","","","242 Himrod Street",""
"David’s Bar","bar","","","","","76 Forsyth Street","New York"
"Daytripper NYC","pub","","","","","158 Avenue C","New York"
"DBL","bar","","","","","667 10th Avenue","New York"
"Dead Letter No. 9","bar","","","","","63 Grand Street","Brooklyn"
"Dear Friend Books","bar","","","","","",""
"Dear Irving","bar","","","","","",""
"Death Ave brewing Co.","bar","","","","","",""
"Denny's Pub","pub","","","","","",""
"Desmond's Tavern","bar","","","","","",""
"Deweys Pub","bar","","","","","135 West 30th Street","New York"
"Dianne & Elisabeth","bar","","","","","",""
"Dick and Jane's Bar Room","bar","","","","","",""
"Dillinger's Bar and Grill","bar","","","","","",""
"Distinguished Wakamba Lounge","bar","","+1-212-564-2042","","","543 8th Avenue","New York"
"Doc Holidays","bar","","","","","",""
"Doc Hollidays","bar","","","","","141 Avenue A",""
"Docky's","bar","","+1-347-634-9782","","","",""
"Dolly Varden","bar","","","","","",""
"Dominie's","pub","","","","","34-05 30th Avenue","Astoria"
"Dominie's Hoek","bar","","","","","48-17 Vernon Boulevard",""
"Donovan's Pub","pub","","","","","Roosevelt Avenue",""
"Double Down Saloon","bar","","","","","14 Avenue A","New York"
"Doyle's Corner","bar","","","","","",""
"Draught 55","bar","","","","","245 East 55th Street",""
"Drink Lounge","bar","","","","","768 Franklin Avenue",""
"Drop-Off Service","bar","","+1 212 260-2914","","","211 Avenue A","New York"
"duckduck","bar","","+1-347-799-1449","","","161 Montrose Avenue","Brooklyn"
"Dynaco","bar","","","","","",""
"Ear Inn","bar","","","","","326 Spring Street","New York"
"Eastern Nights","bar","","","","","25-37 Steinway Street",""
"Eddie Jr's Sports Lounge","bar","","+1-718-384-8671","","","40 Marcy Avenue",""
"Edge","bar","","","","","",""
"El Conquistador","bar","","+1 718-565-5491","","https://www.instagram.com/elconquistadornyc/","63-04 Broadway","Woodside"
"El Diamante Bar Lounge","bar","","+1 347-361-2211","","","42-18 Junction Boulevard",""
"El Palo Bar","bar","","","","","",""
"El Potrero Sports Bar","bar","","","","","46-12 Greenpoint Avenue",""
"El Rodeo","bar","","","","","45-50 46th Street",""
"El Tahur","bar","","","","","4402 3rd Avenue",""
"Elmekkah Bar and Grill","pub","","+1-917-518-3475","","","277 Wyckoff Avenue",""
"Elsa","bar","","","","","",""
"Elvis","bar","","","","","54 Great Jones Street","New York"
"Emma Peel Room","bar","","+1-646-918-6529","","","266 Broome Street","New York"
"Employees Only","bar","","","","","510 Hudson Street",""
"Faccia Brutto","bar","","","","","1236 Atlantic Avenue",""
"Faces and Names","bar","","+1-212-586-9311","","","159 West 54th Street","New York"
"Fantastic Bar & Lounge","bar","","","","","4414 8th Avenue",""
"Farrell's","bar","","","","","",""
"Feile","pub","","","","","133 West 33rd Street",""
"Filthy Diamond","bar","","+1 347-240-5222","","","679 Knickerbocker Avenue","New York"
"Firewater Inn","bar","","","","","39-46 Skillman Avenue",""
"First Stop","bar","","+1 347-612-4754","","","27-08 Queens Plaza South","Long Island City"
"Fish Bar","bar","","","","","",""
"Fitzgerald's Pub","pub","","+1-212-679-6931","","","336 3rd Avenue",""
"Five & Dime","bar","","","","","",""
"Five Spot Jazz","bar","","","","","231 East 9th Street",""
"Florentin","bar","","","","","480 Amsterdam Avenue","New York"
"Flying Fox Tavern","bar","","+1 718-673-6384","","flyingfoxtavern","678 Woodward Avenue","Ridgewood"
"Flynn's Garden Inn","pub","","","","flynns_garden_inn","46-08 Skillman Avenue",""
"Focal Point Beer Co.","pub","","","","","43-50 12th Street","Long Island City"
"FourFiveSix","bar","","","","","199 Richardson Street","Brooklyn"
"Fritz","bar","","","","","",""
"Fulton Ale House","bar","","","","","1446 Fulton Street","Brooklyn"
"Fulton Grand","bar","","","","","439 Grand Avenue","Brooklyn"
"Galerie Bar","bar","","","","","",""
"Galicia Bar","bar","","","","","83-02 Northern Boulevard",""
"Gallow Green Rooftop Bar","bar","","","","","",""
"Gantry","bar","","","","","",""
"Gems Bar & Lounge","bar","","","","","",""
"George & Jacks Tap Room","bar","","","","","103 Berry Street","Brooklyn"
"Glen Patrick's","bar","","","","","53-73 65th Place","Maspeth"
"Go Next Door","bar","","","","","53 Little West 12th Street","New York"
"Golden Years","bar","","","","","221 North 4th Street",""
"Gomi","bar","","","","","186 Avenue A","New York"
"Gordon Bennett","bar","","+1-718-599-9109","","","109 South 6th Street",""
"Gossip","pub","","","","","",""
"Gotham City Lounge","bar","","","","","1298 Myrtle Avenue",""
"Gramercy Ale House","pub","","+1-646-678-3566","","","",""
"Great Hall Balcony Café & Bar","bar","","","","","",""
"Greenpoint Brewery","bar","","","","","",""
"Greenwich st. Tavern","bar","","","","","399 Greenwich Street",""
"Gun Hill Publick House","pub","","","","","34th Street",""
"Hana Lounge","bar","","","","","",""
"Handcraft","pub","","","","","367 3rd Avenue",""
"Happyfun Hideaway","bar","","+1-917-999-8282","","","1211 Myrtle Avenue",""
"Harry's Side Bar","bar","","","","","",""
"Hartley's","bar","","","","","14 Putnam Avenue",""
"Haven Rooftop Bar","bar","","","","","",""
"Heaven","bar","","","","https://www.instagram.com/heaven__nyc","4 Irving Avenue","Brooklyn"
"Heaven & Earth","bar","","","","","290 Nassau Avenue","Brooklyn"
"Hellgate on the Park","bar","","","","","19-19 Ditmars Boulevard",""
"Hendrickson's","bar","","","","","1122 1st Avenue",""
"Hinterlands","bar","","+1-718-633-0550","","","739 Church Avenue",""
"HOA","bar","","+1 718-255-1224","","","28-49 Steinway Street",""
"Holiday Cocktail Lounge","bar","","","","","",""
"Holland Bar","bar","","+1 212 502 4609","","","532 9th Avenue","New York"
"Hookah Lounge","bar","","","","","",""
"Hops Hill","bar","","","","","",""
"Horses and Divorces","bar","","","","","285 Bedford Avenue","Brooklyn"
"Hotel Delmano","bar","","","","","82 Berry Street",""
"Houndstooth Pub","bar","","","","","520 8th Avenue",""
"Idaho","bar","","","","","349 East 13th Street","New York"
"Idle Mind Tavern","bar","","","","","623 Manhattan Avenue",""
"Iggy's","bar","","","","","1452 2nd Avenue",""
"Iggy's","bar","","","","","",""
"Ilusion","bar","","+1-718-415-5019","","","",""
"Industry","bar","","","","","355 West 52nd Street",""
"Inhabit karaoke lounge","bar","","","","","",""
"International Bar","bar","","","","","102 1st Avenue","New York"
"Iridium Jazz Club","pub","","+12125822121","","","1650 Broadway",""
"Irish Bar","pub","","","","","",""
"Irish Haven","pub","","+1-917-399-5928","","@irish.haven","5721 4th Avenue",""
"Irish Whiskey Bar","bar","","","","","28-48 31st Street",""
"Jack Diamond's","pub","","","","","",""
"Jackdaw","pub","","","","","213 2nd Avenue","New York"
"Jackson's","bar","","","","","",""
"Jimmy at The James","bar","","","","","15 Thompson Street",""
"Jimmy’s","pub","","","","","156 West 38th Street",""
"joe’s pub","pub","","","","","",""
"Joe's Pub at the Public","bar","","","","","425 Lafayette Street","New York"
"John Devon's","bar","","","","","",""
"John Doe Bar & Kitchen","pub","","","","","253 Fifth Avenue","New York"
"Jones St. Wine Bar & Room","bar","","","","","122 East 7th Street",""
"Josie's","bar","","","","","520 East 6th Street",""
"Jr & Son","bar","","","","","575 Lorimer Street","Brooklyn"
"Katana Kitten","bar","","","","","",""
"Kelly's Bar","bar","","","","KellysOnCrescent","31-04 Crescent Street",""
"Kettle of Fish","bar","","","","","",""
"Killarney Rose","pub","","","","","",""
"Kinanm","bar","","+1-800-207-0048","","","",""
"King Cole Bar","bar","","","","","2 East 55th Street",""
"King Tai","bar","","","","","",""
"Kismet Garden","bar","","","","","",""
"Kubo","bar","","+1-571-320-9546","","","1013 Bedford Avenue","Brooklyn"
"Kween","bar","","","","","34-10 30th Avenue",""
"L'Angolo della Villetta","bar","","","","","944 1st Avenue",""
"La Candela","bar","","","","","25-79 Steinway Street",""
"La Chula","bar","","","","","",""
"La Perla","bar","","","","","",""
"Lady Jay's","bar","","+1-718-387-1029","","","633 Grand Street",""
"Le Bain","bar","","","","","444 West 13th Street",""
"Le Dive","bar","","","","","37 Canal Street",""
"Lebre Garden","pub","","","","","",""
"Legends","bar","","","","","35th Avenue",""
"Lelabar","bar","","","","","",""
"Liar Liar","bar","","","","","",""
"Life Rooftop Central Park","bar","","","","","",""
"Lillie's","bar","","","","","13 East 17th Street",""
"Lilly's","bar","","+1 212-799-4140","","","",""
"Lit at Shane's","bar","","+1-718-872-6900","","","",""
"Little Branch","bar","","","","","22 7th Avenue South",""
"Little Eva's","pub","","","","","",""
"Loft Bar @ 17","bar","","","","","",""
"Logan's Run","bar","","+1-917-909-0453","","","",""
"Lolita","bar","","","","","",""
"London & Martin Co.","bar","","","","","",""
"Lone Wolf","bar","","+1-718-455-2028","","","1089 Broadway","Brooklyn"
"Los Dos Hermanos","bar","","","","","266 Carlton Avenue",""
"Lot 45 Bushwick","bar","","+1-347-505-9155","","","411 Troutman Street",""
"Lou's Athletic Club","bar","","","","","",""
"LSC","bar","","","","","",""
"Luana’s Tavern","pub","","+1-929-298-0321","","","",""
"Lucy's Bar","bar","","","","","",""
"Luke Kelly's","pub","","","","","49-04 69th Street",""
"M.J. Smith's","pub","","","","","",""
"MacDougal Street Ale House","pub","","+1 212 254 0006","","","122 MacDougal Street","New York"
"Maggie Halls","pub","","","","","",""
"Maggie Reilly's","bar","","","","","340 9th Avenue","New York"
"Magic Hour","bar","","","","","485 7th Avenue","New York"
"Mai Tai's Bar and Kitchen","bar","","","","","1087 Broadway","Brooklyn"
"Malachy's Irish Bar","bar","","","","","103 West 72nd Street",""
"Mama'a Bar","bar","","","","","34 Avenue B",""
"Mangos","bar","","","","","",""
"Marco's","bar","","","","","1071 Broadway","Brooklyn"
"Marian's Brooklyn","bar","","","","","",""
"Market Bar & Brewery","bar","","+1-347-221-1772","","","1207 Nostrand Avenue",""
"Masha & The Bear","bar","","","","","771 Grand Street",""
"Mathilde","bar","","","","","",""
"Max Fish","bar","","","","","90 Delancey Street","New York"
"Maxwell’s","bar","","","","","5th Avenue",""
"Mc Carthy's","pub","","","","","",""
"McCaffrey & Burke","bar","","","","","28-54 31st Street",""
"McGuinness's Saloon","pub","","+1 718-729-9617","","","44-23 Queens Boulevard",""
"McKenna’s Bar","bar","","","","","250 West 14th Street",""
"McLoughlin's","bar","","","","","31-06 Broadway","Astoria"
"Megan's","pub","","","","","",""
"Merrion Row","pub","","","","","",""
"Metropolitan Bar","bar","","+1-718-599-4444","","","559 Lorimer Street",""
"Mezquila","pub","","","","","634 4th Avenue",""
"Mezze Bar","pub","","","","","691 9th Avenue",""
"Mi Casa Cantina","bar","","","","","",""
"Michael's Café & Bar","bar","","","","","",""
"Mickey Spillane's","bar","","","","","716 9th Avenue",""
"Midway","bar","","","","","272 Grand Street",""
"Mika","bar","","","","","25 Thames Street",""
"Mike Daddy's Pizza Bar","bar","","","","","",""
"Milano's Bar","bar","","","","","51 East Houston Street",""
"Minibar","bar","","+1-718-569-2321","","","",""
"Minnie's","bar","","+1-718-832-4855","","","",""
"Mirrors on Grand","bar","","+1-718-622-2277","","","284 Grand Avenue",""
"Mister Everything","bar","","","","https://www.instagram.com/mistereverything_nyc/","34-39 31st Street","Astoria"
"Mister Paradise","bar","","","","","105 1st Avenue",""
"Mixteca","bar","","","","","",""
"Mo's Bar","bar","","","","","80 Lafayette Avenue",""
"Montero's Bar","bar","","+1-646-729-4129","","","",""
"Mooney's Public House","bar","","","","","82-11 Eliot Avenue",""
"Mosaic","bar","","","","","25-19 24th Avenue",""
"Mother's Ruin","bar","","","","","18 Spring Street","New York"
"Mr. Lee's","bar","","","","","",""
"Mulberry Project","bar","","","","","149 Mulberry Street",""
"Murphy's Irish Pub","bar","","","","","",""
"Muse Paintbar","bar","","","","","329 Greenwich Street",""
"Mustang Harry's","bar","","","","","352 7th Avenue",""
"My Coral","pub","","+1-718-492-2009","","","5401 4th Avenue",""
"Nall's Irish Pub & Restaurant","pub","","","","","",""
"Nassau Bar","bar","","","","","118 Nassau Street","New York"
"Nightshade","bar","","","","","",""
"Nobody's Perfect","pub","","+1-646-448-4067","","","",""
"Noche de Margaritas","bar","","","","","",""
"NoMad Bar","bar","","","","","",""
"North Bar","bar","","","","","458 Greenwich Street","New York"
"North Pole","bar","","","","","428 Bergen Street","Brooklyn"
"Nostrand Avenue Pub","pub","","","","","",""
"Nostrand Station","bar","","","","","822 Nostrand Avenue",""
"Nuyorican Poets Cafe","bar","","","","","",""
"NY Cheviolotte Bar","bar","","","","","78-14 Roosevelt Avenue",""
"NYC A place For Gentleman","bar","","","","","",""
"O'Hanlon's","bar","","","","","22-55 31st Street",""
"O'Hanlons Bar","bar","","+1-212-533-7333","","","349 East 14th Street","New York"
"O'Hara's Pub","pub","","","","","",""
"O'Keefes Bar & Grill","pub","","+1-718-855-8751","","","62 Court Street",""
"Oak & Iron","bar","","+1-718-349-2252","","","",""
"off the wagon","bar","","","","","",""
"Old Man Hustle","bar","","","","","",""
"Old Rabbit Club","bar","","+1 212 254 0575","","","124 MacDougal Street",""
"Old Rabbit Club","bar","","","","","",""
"Old Town Bar","bar","","","","","",""
"Olde City","bar","","","","loveoldecity","1664 3rd Avenue",""
"Oldies","bar","","","","","",""
"Olive Tree Cafe","bar","","","","","",""
"Olympia Billiards Snooker Bar","bar","","","","","",""
"On The Rocks","bar","","","","","696 10th Avenue","New York"
"one bedford","bar","","","","","Bedford Avenue",""
"Ontario Bar","bar","","","","","559 Grand Street",""
"Ora Wine Bar","bar","","","","","18-01 Astoria Boulevard",""
"Oscar Wilde","bar","","","","","45 West 27th Street",""
"Overstory","bar","","","","","",""
"P.J. Leahy's","pub","","","","","5007 Vernon Boulevard","Long Island City"
"Paddy G's","bar","","","","","86-32A Broadway",""
"Panorama Bar","bar","","","","","",""
"Park Avenue Tavern","pub","","","","","",""
"Park Bar","bar","","","","","15 East 15th Street",""
"Parnell's","bar","","","","","963 1st Avenue",""
"Patent Pending","bar","","","","","",""
"Paul's Bar","bar","","","","","",""
"Peek Inn","bar","","","","","38 Driggs Avenue",""
"Peter Dillon's","pub","","","","","130 East 40th Street",""
"Petit Paulette","bar","","","","","136 DeKalb Avenue",""
"Phil Hughes Bar","bar","","+1 212-722-9415","","phil_hughes_bar","1682 1st Avenue",""
"Pieces Bar","bar","","","","","8 Christopher Street","New York"
"Pierre Loti","bar","","","","","",""
"Pig'n'Whistle","pub","","","","","58 West 48th Street","New York"
"Pilot","bar","","","","","",""
"Pine Box Rock Sbop","pub","","","","","12 Gratta",""
"Pink Metal","bar","","","","","253 Bushwick Avenue","Brooklyn"
"Pinkerton","bar","","","","","263 North 6th Street",""
"Planet Rose","bar","","","","","219 Avenue A","New York"
"Pluto","bar","","+1-347-504-5708","","","1130 Nostrand Avenue",""
"Pocha 32","bar","","+1 212-279-1876","","","15 West 32nd Street",""
"POD 39 Rooftop","bar","","","","","",""
"Pokito","bar","","","","","",""
"Pomo","bar","","","","@pomo.bk","2122 Beekman Place","Brooklyn"
"Porta 23","pub","","","","","",""
"Posh","bar","","","","","",""
"Prince","bar","","","","","75th Street",""
"Propaganda","bar","","","","","360 Bedford Avenue",""
"Puerto de Manta Restaurant and Bar","bar","","+1-347-965-6791","","","859 Wyckoff Avenue",""
"Puffy’s Tavern","bar","","","","","",""
"Putnam Armory","bar","","","","","",""
"Q NYC","bar","","","","","795 8th Avenue",""
"Queens El California Bar","bar","","","","","76-03 Roosevelt Avenue",""
"Queens Romantico Bar","bar","","","","","76-07 Roosevelt Avenue",""
"Ra-Ra Rhino","bar","","","","","1329 Willoughby Avenue","Brooklyn"
"Red Cali Lounge","bar","","","","","37-08 Main Street",""
"Red Cork","bar","","+1-212-707-8248","","","330 West 58th Street","New York"
"Red Hook Cidery","bar","","","","","",""
"Red Parrot Bar","bar","","","","","4124 8th Avenue",""
"refinery rooftop","bar","","","","","",""
"Reservoir","bar","","","","","70 University Place","New York"
"Riposo 72","bar","","+1-212-799-4140","","","50 West 72nd Street",""
"Ritmos 60","bar","","","","","32-23 Steinway Street","Astoria"
"Ritz Bar Lounge","bar","","","","","",""
"Rivercrest","bar","","","","","",""
"Rocka Rolla","bar","","","","","486 Metropolitan Avenue",""
"Rocky McBride's","bar","","","","","27-01 23rd Avenue",""
"Rogue Bar","bar","","","","","41-21 Greenpoint Avenue",""
"Romeos","bar","","","","","118 Saint Marks Place","New York"
"Roof Top at Public","bar","","","","","",""
"Rooftop Bar","bar","","","","","",""
"Rooftop Bar","bar","","","","","280 Park Avenue South",""
"Rosalie's","bar","","","","","Broadway",""
"Royal Underground","bar","","","","","36-10 30th Avenue","Astoria"
"Rum House","bar","","","","","228 West 47th Street","New York"
"Russian Vodka Room","bar","","","","","265 West 52nd Street",""
"Sahara New York","bar","","","","","25-62 Steinway Street",""
"Saint Vitus Bar","bar","","","","","1120 Manhattan Avenue","Brooklyn"
"Sake Bar Shigure","bar","","+1 212-965-0200","","","277 Church Street",""
"Sally's Bar","pub","","","","","",""
"Salon de Ning","bar","","","","","700 5th Avenue",""
"Sanger Hall","bar","","","","","48-20 Skillman Avenue",""
"Santa Maria","bar","","","","","",""
"Sapphire Lounge","bar","","","","","",""
"Scorpion","bar","","","","","",""
"Scrappleland","bar","","","","","1150 Manhattan Avenue","Brooklyn"
"Sea Witch","pub","","","","","",""
"Seaborne","bar","","+1-718-852-4888","","","228 Van Brunt Street",""
"Seán Óg's","pub","","","","","60-02 Roosevelt Avenue",""
"Sean's Bar and Kitchen","pub","","","","","42 West 48th Street","New York"
"Second Chance Saloon","bar","","+1-718-387-4411","","","659 Grand Street",""
"Selune","bar","","","","","",""
"Selva","bar","","","","selva_nyc","1329 Willoughby Avenue","Brooklyn"
"Seneca Bar","bar","","","","","6-81 Seneca Avenue",""
"Seneca Fiesta Corporation","bar","","+1-718-366-6011","","","603 Seneca Avenue",""
"Shade Bar","bar","","","","","241 Sullivan Street","New York"
"Shades of Green","pub","","","","","",""
"Shaka Shaka Tiki","bar","","+1-347-689-3184","","","64 6th Avenue","Brooklyn"
"Sharlene's Bar","bar","","","","","353 Flatbush Avenue","Brooklyn"
"Shenanigans","pub","","+1-718-633-3689","","","",""
"Side","bar","","","","","",""
"Silverleaf Tavern","pub","","","","","70 Park Avenue",""
"Sing Sing","bar","","","","","81 Avenue A",""
"Sir John's NY","pub","","+1-646-308-1336","","","18 West 33rd Street",""
"Sissy McGinty's","bar","","","","","25-67 Steinway Street","Astoria"
"Skinny Dennis","bar","","","","","152 Metropolitan Avenue","Brooklyn"
"Sky Room","bar","","","","","",""
"Skylark","bar","","","","","",""
"Slate","bar","","","","","54 West 21st Street","New York"
"Sly Fox","bar","","","","","142 2nd Avenue",""
"Smith's Tavern","pub","","","","","",""
