name,amenity,email,phone,website,instagram,address,neighborhood
"King River","restaurant","","+1 718-803-0818","","","80-18 31st Avenue",""
"King Tai","bar","","","","","",""
"King Wah","restaurant","","","","","69-11 Northern Boulevard",""
"King Wok","restaurant","","","","","",""
"King Wok","restaurant","","+1-718-321-0600","","","184-20 Horace Harding Expressway","Fresh Meadows"
"King's Arms","restaurant","","","","","500 Forest Avenue","Staten Island"
"King’s Chef","restaurant","","","","","",""
"King's Kitchen","restaurant","","+1-718-853-1288","","","",""
"King's Kitchen","restaurant","","","","","40-12 Main Street","Flushing"
"King's Wok","restaurant","","","","","",""
"Kingdom Cafe","restaurant","","","","","4350 Amboy Road",""
"Kings Kitchen","restaurant","","+1-212-966-7288","","","92 East Broadway","New York"
"Kings Kitchen","restaurant","","+1-718-373-1188","","","86th Street","Brooklyn"
"Kings of Kobe","restaurant","","","","","",""
"Kings Pizzeria & Restaurant","restaurant","","","","","",""
"Kingwuu","restaurant","","","","","",""
"Kintsugi","restaurant","","","","","",""
"Kinwa Peruvian Kitchen","restaurant","","+1-718-846-0909","","","98-01 Jamaica Avenue",""
"Kismet Garden","bar","","","","","",""
"Kitchen 79","restaurant","","","","","3770 79th Street",""
"Kitchen 999","restaurant","","+1-917-819-0168","","","44-10 Kissena Boulevard",""
"Kitchen Melody","restaurant","","","","","25 Cuttermill Road","Great Neck"
"Knew King Wok","restaurant","","","","","",""
"Knickerbocker Bar & Grill","restaurant","","","","","33 University Place","New York"
"Knuckleheads Tavern","bar","","","","","Spring Road",""
"Kobe Ramen","restaurant","","","","","",""
"Kogame Ramen","restaurant","","","","","",""
"Kolhelly","restaurant","","+1-718-232-6797","","","6318 Bay Parkway","Brooklyn"
"Kondela","restaurant","","","","","Cross Bay Boulevard",""
"Kong Sihk Tong","restaurant","","","","","65 Bayard Street","New York"
"Kong Sihk Tong","restaurant","","","","","42-35 Main Street","Flushing"
"Konoha Yakitori","restaurant","","","","","847B Union Street",""
"Koo Thai","restaurant","","+1-646-666-0448","","","917 Columbus Avenue","New York"
"Koo Thai","restaurant","","+1 646-490-4608","","","1758 1st Avenue",""
"Korean  Lounge","restaurant","","","","","",""
"Korean BBQ","restaurant","","","","","Northern Boulevard",""
"Korean Express","restaurant","","+1 212-755-0123","","","807 Lexington Avenue",""
"Koroni Souvlaki & Grill","restaurant","","","","","29-37 Newtown Avenue",""
"Koten's Caribbean American Restaurant & Bar","restaurant","","","","","",""
"Koto Sushi","restaurant","","+1-718-230-3881","","","",""
"Koto Sushi & Steak","restaurant","","+1-718-222-8055","","","552 Henry Street",""
"KTV & Sports Bar","bar","","","","","60-10 Kissena Boulevard",""
"Kuba","restaurant","","","","","",""
"Kubo","bar","","+1-571-320-9546","","","1013 Bedford Avenue","Brooklyn"
"Kum Fung","restaurant","","","","","",""
"KUNG Fu Delicacy","restaurant","","","","","180-06 Union Turnpike",""
"Kung Fu Little Steamed Buns","restaurant","","","","","811 8th Avenue",""
"Kung Fu Pho","restaurant","","","","","",""
"Kungfu BBQ","restaurant","","","","","",""
"KungFu Kitchen","restaurant","","","","","610 8th Avenue",""
"KUNI sushi","restaurant","","","","","",""
"Kuu","restaurant","","","","","1275 1st Avenue",""
"Kuu Ramen","restaurant","","","","","",""
"Kuzina - The Greek Kitchen","restaurant","","","","","",""
"Kween","bar","","","","","34-10 30th Avenue",""
"Kyoto Sushi","restaurant","","+1-718-383-8882","","","161 Nassau Avenue",""
"Kyr","restaurant","","","","","",""
"Kyuubi Omakase","restaurant","","+1-917-848-5830","","","",""
"L & W Oyster Company","restaurant","","","","","",""
"L Chingon Mexican Cuisine","restaurant","","","","","",""
"L.A. Burrito","restaurant","","+1-718-381-4740","","","67 Wilson Avenue",""
"L.A. Gourmet","restaurant","","","","","",""
"L' Amore","restaurant","","","","","",""
"L'Amour Glatt Kosher","restaurant","","+1-718-459-8800","","","102-11 Queens Boulevard","Forest Hills"
"L'Angolo della Villetta","bar","","","","","944 1st Avenue",""
"L'Antagoniste","restaurant","","","","","",""
"L'Appart","restaurant","","","","","",""
"L'Atelier de Joël Robuchon","restaurant","","","","","85 10th Avenue",""
"L'Ecole Restaurant","restaurant","","","","","462 Broadway","New York"
"L'encanto de Lola 2","restaurant","","","","","",""
"L’industrie Pizza","restaurant","","","","","110 Christopher Street",""
"L&B Spumoni Gardens","restaurant","","+1 718-596-4646","","https://www.instagram.com/lbspumonigardens","46 Old Fulton Street",""
"La Abundancia","restaurant","","+1-718-672-1515","","","63-140 Broadway","Woodside"
"La Bari Pizza","restaurant","","+1-718-525-3185","","","136-13 Farmers Boulevard",""
"La Bella Pizza","restaurant","","","","","1499 Forest Avenue",""
"La Bella Vita","restaurant","","","","","",""
"La Boina Roja Steak House","restaurant","","","","","80-18 37th Avenue",""
"La Bonbonniere","restaurant","","+1-212-741-9266","","","",""
"La Boom","nightclub","","","","","",""
"La Bottiglia Restaurant Bar","restaurant","","","","","",""
"La Bouche","restaurant","","","","","",""
"LA Burrito","restaurant","","","","","Bedford Avenue","Brooklyn"
"La Cabaña","restaurant","","+1-718-972-2380","","","",""
"La Cabaña Argentina","restaurant","","+1-718-426-5977","","","86-07 Northern Boulevard","Jackson Heights"
"La Cabaña Jarabacoa","restaurant","","+1-718-821-5880","","","65-13 Fresh Pond Road","Ridgwood"
"La Cabaña Peruana","restaurant","","+1-718-848-3133","","","93-04 Liberty Avenue",""
"La Cabaña Peruana","restaurant","","+1-718-634-2259","","","91-17 Rockaway Beach Boulevard",""
"La Cabaña Restaurant & Pizzeria Mexicana","restaurant","","","","","",""
"La Cabana Salvadorena","restaurant","","","","","4384 Broadway","New York"
"La Cabaña Salvadoreña","restaurant","","+1-347-644-1147","","","",""
"La Caleta","restaurant","","+1-718-418-8050","","","1529 Gates Avenue",""
"La Candela","bar","","","","","25-79 Steinway Street",""
"La Canoa","restaurant","","","","","651 Onderdonk Avenue",""
"La Cantina Heights","restaurant","","","","","",""
"La Carida 72","restaurant","","","","","",""
"La Carreta","restaurant","","+1-718-567-3566","","","407 51st Street",""
"La Casa del Mariachi","restaurant","","+1 347-561-3227","","","116-03 Metropolitan Avenue",""
"La Casa Del Mofongo","restaurant","","+1 212-740-1200","","","1447 Saint Nicholas Avenue",""
"La Casa Restaurante","restaurant","","","","","54 Newark Street","Hoboken"
"La Casita Mexicana","restaurant","","+1-718-366-6656","","","62-36 Forest Avenue","Ridgewood"
"La Catrina","restaurant","","+1 347-531-0699","","lacatrinaqueens","52-75 65th Place","Maspeth"
"La Chacra","restaurant","","+1-929-295-8884","","","613 Grand Street",""
"La Chula","bar","","","","","",""
"La Cienega","restaurant","","+1 718-255-1643; +1 347-353-2366","","","104-32 Corona Avenue",""
"La Cocina II","restaurant","","","","","100 Moore Street",""
"La Cocinita","restaurant","","+1-718-880-2312","","","",""
"La Cocinita II","restaurant","","+1-347-480-5445","","","",""
"La Dinastia Restaurant","restaurant","","","","","4057 Broadway",""
"La Esquina Chapina","restaurant","","","","","",""
"La Esquina Del Sabor","restaurant","","+1-718-404-7351","","","99-01 Northern Boulevard",""
"La Esquina del Salmon","restaurant","","","","","",""
"La Familia","restaurant","","+1-718-832-7568","","","938 4th Avenue",""
"La Flor","restaurant","","+1 718-426-8023","","","",""
"La Fogata","restaurant","","+1-347-789-4989","","","1549 Gates Avenue",""
"LA Fonda Del Sol","restaurant","","","","","",""
"La Fortuna Mexican Restaurant","restaurant","","","","","",""
"La Gata Galosa","restaurant","","+1-718-651-0788","","","89-01 37th Avenue","Jackson Heights"
"La Gata Golosa","restaurant","","","","","32-04 31st Street",""
"La Gitana #3","restaurant","","","","","92-07 Jamaica Avenue",""
"La Grand Comptoir","restaurant","","","","","",""
"La Gualacena","restaurant","","","","","178 Wyckoff Avenue",""
"La Herruda","restaurant","","","","","",""
"La Isla Restaurant","restaurant","","","","","104 Washington Street",""
"La Libertad","restaurant","","","","","",""
"La Lonchera","restaurant","","","","","",""
"La Maxicanisima","restaurant","","","","","",""
"La Nacional","restaurant","","","","","",""
"La Ñapa","restaurant","","","","","",""
"La Nonna","restaurant","","","","","134 Mulberry Street",""
"La Nonna","restaurant","","","","","",""
"La Nueva Ambateñita","restaurant","","+1 718-478-2215","","","39-24 108th Street",""
"La Nueva Placitas","restaurant","","","","","149-23 Jamaica Avenue","Jamaica"
"La Nueva Victoria Restaurant","restaurant","","+1-212-865-1810","","","2536 Broadway","New York"
"La Parada","restaurant","","+1-718-369-0115","","","855 4th Avenue",""
"La Parisienne","restaurant","","","","","9 Maiden Lane","New York"
"La Pequeña","restaurant","","","","","37-72 90th Street",""
"La Pequeña","restaurant","","","","","15 Northern Boulevard",""
"La Perla","bar","","","","","",""
"La Perla Del Ulua","restaurant","","+1-718-366-9407","","","354 Melrose Street",""
"La Petite Corniche","restaurant","","","","","",""
"La Playita #1 Restaurant","restaurant","","","","","170-03 Jamaica Avenue","Jamaica"
"La Pupusa Loca","restaurant","","","","","",""
"La Rancherita Bakery and Restaurant","restaurant","","+1-201-442-0041","","","6606 Bergenline Avenue","West New York"
"La Repuplika","bar","","+1-917-337-3068","","","",""
"La Rubia Restaurant","restaurant","","+1-718-381-9847","","","861 Wyckoff Avenue",""
"La Sala","restaurant","","","","","116-35 Metropolitan Avenue",""
"La Superior","restaurant","","+1-718-388-5988","","","295 Berry Street","Brooklyn"
"La Tamaleria","restaurant","","+1 347 761 2609","","","32-23 Junction Boulevard",""
"La Taqueria","restaurant","","","","","572 Grand Street",""
"La Tiendita Taqueria","restaurant","","","","","",""
"La Torretta Pizzeria","restaurant","","","","","",""
"La Vera Pizza","restaurant","","+1 212-826-8777","","","",""
"La Verite Restaurant Bar & Lounge","restaurant","","","","","187-04 Hillside Avenue","Hollis"
"La Villa","restaurant","","","","","82-07 153rd Avenue",""
"La Villa Pizzeria","restaurant","","","","","6610 Avenue U","Brooklyn"
"La Villetta","restaurant","","+1-212-829-0003","","","398 East 52nd Street",""
"La Vita Pizza","restaurant","","+1 212-722-7600","","","1670 3rd Avenue",""
"Lady Chow Kitchen","restaurant","","+1-212-343-9496","","","",""
"Lady Jay's","bar","","+1-718-387-1029","","","633 Grand Street",""
"Lagos Lounge","nightclub","","","","","5023 Avenue N",""
"Lahi Philippine Cuisine","restaurant","","","","","51-24",""
"Lahori Kabab","restaurant","","+1-646-620-3183","","","",""
"Lake Como Pizza","restaurant","","","","","",""
"Lake Pavilion","restaurant","","+1-718-886-6693","","","60-15 Main Street",""
"Lalibela","restaurant","","+1-917-409-1609","","","2084 Frederick Douglass Boulevard",""
"Lallisse","restaurant","","","","","",""
"Laly’s","restaurant","","","","","",""
"Lan Larb Chiang Mai","restaurant","","+1 646-895-9264","","","227 Centre Street",""
"Land of Plenty","restaurant","","+1-212-308-8788","","","",""
"Landín Macaroni & Cheese","restaurant","","+1-347-726-4217","","","701 Melrose Avenue",""
"Landmark Coffee Shop & Pancake House","restaurant","","+1 212-334-0040","","","158 Grand Street",""
"Landy’s","restaurant","","","","","",""
"Lane Pizzaria","restaurant","","","","","75-19 Jamaica Avenue",""
"LANGKAWI","restaurant","","+17186330808","","","5323 54th Street","Brooklyn"
"Lao Fu Zhou","restaurant","","+17186996688","","","83-11 Broadway","Elmhurst"
"Lao Jie Hot Pot & BBQ","restaurant","","+1-646-478-8166","","","",""
"Laojie Hot Pot","restaurant","","+1-718-431-0026","","","",""
"Laree Adda","restaurant","","","","","",""
"Las Camelias","restaurant","","","","","1802 Westchester Avenue",""
"Las Cazuelas Mexican Restaurant","restaurant","","","","","",""
"Las Chilangas","restaurant","","","","","766 Seneca Avenue",""
"Las Delicias","restaurant","","","","","18-01 College Point Boulevard",""
"Las Manos Quietas","restaurant","","","","","",""
"Las Margaritas","restaurant","","+1-718-417-4040","","","67-12 Fresh Pond Road","Ridgewood"
"Las Margaritas","restaurant","","+1-718-333-5119","","","9208 3rd Avenue",""
"Las Margaritas","restaurant","","","","","83-22 37th Avenue",""
"Las Margaritas Astoria","restaurant","","+1 718-806-1040","","","45-17",""
"Las Margaritas Sunset","restaurant","","","","","",""
"Las Orillas de Gualaceo Bar & Restaurant","restaurant","","+1 718-672-5218","","","42-18 Junction Boulevard",""
"Las Quesadillas del Tio","restaurant","","+1 718 505 1583","","","32-15 Junction Boulevard",""
"Late Night Ramen at Takashi","restaurant","","","","","456 Hudson Street",""
"Latin American Restaurant","restaurant","","+1-212-689-2570","","","West 26th Street","New York"
"Latin Grooves","bar","","","","","",""
"Latino's Restaurant & Bar","restaurant","","","","","",""
"Lattanzi","restaurant","","+1-212-315-0980","","","361 West 46th Street",""
"Latty's Healthy Eaters Jamaican Restaurant","restaurant","","","","","",""
"Lau's Wine Bar & Restaurant","restaurant","","+1 201 869 4441","","","6913 Park Avenue","Guttenberg"
"Laura's","restaurant","","","","","51-18 Skillman Avenue",""
"Lava Shawarma","restaurant","","","","","1640 3rd Avenue",""
"Lawton Street Tavern","restaurant","","+1-914-355-2425","","","47 Lawton Street","New Rochelle"
"Layali","restaurant","","","","","44-09 Broadway",""
"Layali Beirut","nightclub","","","","","25-60 Steinway Street",""
"Laziza Cafe","restaurant","","","","","440 Evergreen Avenue",""
"Le Bain","bar","","","","","444 West 13th Street",""
"Le Baobab Gouygui","restaurant","","+1 212-864-4700","","","120 West 116th Street",""
"Le Boite en Bois","restaurant","","","","","",""
"Le Botaniste","restaurant","","+1-646-870-7770","","","127 Grand Street",""
"Le Botaniste Organic Vegetarian Wine Bar","restaurant","","","","","3rd Avenue",""
"Le Crocodile","restaurant","","","","","80 Wythe Avenue","Brooklyn"
"Le Dive","bar","","","","","37 Canal Street",""
"Le Fatima","restaurant","","","","","1474 Broadway","Brooklyn"
"Le Grand Comptoir","bar","","","","","",""
"Le Gratin","restaurant","","","","","5 Beekman Street","New York"
"Le Marais","restaurant","","","","","",""
"Le Mistral","restaurant","","+1-844-841-9019","","","330 5th Street",""
"Le Parker Meridien Burger","restaurant","","","","","119 56th Street",""
"Le Petit Pêcheur","restaurant","","","","","40-17 30th Avenue",""
"Le petit village","restaurant","","","","","175 7th Avenue South",""
"Le Privé","restaurant","","","","","626",""
"Le Soleil","restaurant","","+1-212-581-6059","","","858 10th Avenue","New York"
"Le Viêt Thai","restaurant","","+1 917-388-3897","","","1750 2nd Avenue",""
"Lebanese Eatery","restaurant","","+1 718-556-5556","","","1686 Forest Avenue","Staten Island"
"Lebre Garden","pub","","","","","",""
"Lechonera Dominicana","restaurant","","","","","105 East Mount Eden Avenue",""
"Lechonera Pollo Sabroso Del Valle","restaurant","","","","","920 East 174th Street",""
"LECIEL","restaurant","","","","","129 Rivington Street","New York"
"Lee Xing Restaurant","restaurant","","","","","3207 Westchester Avenue",""
"Lee's Restaurant","restaurant","","+1-718-366-0114","","","15-46 Myrtle Avenue",""
"Lefkos Pyrgos","restaurant","","","","","",""
"Legacy Bar & Grill","restaurant","","","","","4421 Broadway","New York"
"Legacy Lounge & Bar","bar","","","","","",""
"Legasea Bar & Grill","restaurant","","","","","",""
"Legend of Taste","restaurant","","+1-718-423-4888","","","20-02 Utopia Parkway",""
"Legends","bar","","","","","35th Avenue",""
"Lelabar","bar","","","","","",""
"Lenwich","restaurant","","","","","613 9th Avenue",""
"Lenwich","restaurant","","","","","",""
"Lenz's Delicatessen","restaurant","","+1-212-979-2859","","","514 East 20th Street","New York"
"Leon Bakery","restaurant","","","","","",""
"Leroy's","restaurant","","","","","195 Franklin Street",""
"Leslie's Kitchen","restaurant","","","","","",""
"Lhasa Fast Food","restaurant","","","","","76-03 37th Avenue",""
"Li Li","restaurant","","","","","",""
"Li's Garden","restaurant","","","","","42-87 Main Street","Flushing"
"Li's Happy Family","restaurant","","","","","",""
"LianJiangDongDai INC","restaurant","","+1-347-703-5202","","","51 Catherine Street","New York"
"Liar Liar","bar","","","","","",""
"Lib International Sports Bar","bar","","","","","",""
"Liberato Restaurant","restaurant","","","","","10 West Burnside Avenue",""
"Libertador","restaurant","","+1-347-689-3122","","","404 Henry Street",""
"Libertine","restaurant","","","","","",""
"Liberty Prime Steakhouse","restaurant","","","","","",""
"Liberty Soul Food","restaurant","","","","","",""
"LIC Bagel","restaurant","","+1-718-361-9500","","","31-08 36th Avenue",""
"Lic Grill","restaurant","","","","","39-44 21st Street",""
"Lichee Nut","restaurant","","+1-718-522-5565","","","",""
"Life Rooftop Central Park","bar","","","","","",""
"Liffy II Bar","bar","","+1-212-544-7669","","","5009 Broadway",""
"Lili Restaurant","restaurant","","","","","",""
"Lillian","restaurant","","+1 718 520 8749","","","96-01 69th Avenue",""
"Lillie's","bar","","","","","13 East 17th Street",""
"Lilly's","restaurant","","","","","675 9th Avenue",""
"Lilly's","bar","","+1 212-799-4140","","","",""
"Lily Thai","restaurant","","+1-718-718-7534","","","615 Grand Street",""
"Lily’s","restaurant","","","","","31 Oliver Street",""
"Lim’s Kitchen","restaurant","","+1-646-410-0448","","","242 East 40th Street","New York"
"Lim’s Kitchen","restaurant","","+19294633172","","","45-13 Broadway","Astoria"
"Lime & Salt","restaurant","","","","","98-102 Queens Boulevard","Rego Park"
"Limeña Pisco Bar & Restaurant","restaurant","","","","","47-14 Greenpoint Avenue",""
"Lin Taiwanese Cuisine","restaurant","","","","","",""
"Lin’a Kitchen","restaurant","","+1 718 505 1388","","","35th Avenue",""
"Linda Azoguenita","restaurant","","+1 718-592-0100; +1 718-592-0200","","","51-01 108th Street",""
"Linda Restaurant","restaurant","","+1-718-856-4093","","","830 Coney Island Avenue","Brooklyn"
"Linda's Pizza","restaurant","","","","","4336 Katonah Avenue","Bronx"
"Lindys","restaurant","","","","","",""
"Link Thai","restaurant","","+1-917-909-0324","","","",""
"Linwood Pizza","restaurant","","","","","",""
"Lion Dance","restaurant","","","","","",""
"Lions & Tigers & Squares Detroit Pizza","restaurant","","","","","268 West 23rd Street",""
"Liquid Bar & Restaurant","restaurant","","","","","",""
"Lit at Shane's","bar","","+1-718-872-6900","","","",""
"Lite Bites","restaurant","","+1-917-793-5776","","","700 Manhattan Avenue",""
"Little Basil","restaurant","","","","","153 East 26th Street","New York"
"Little Branch","bar","","","","","22 7th Avenue South",""
"Little Diner","restaurant","","","","","",""
"Little Dumpling Bayside","restaurant","","","","","221-02A Horace Harding Expressway",""
"Little Egg","restaurant","","","","","",""
"Little Egypt","restaurant","","+1-347-987-3860","","","66-28 Fresh Pond Road",""
"Little Eva's","pub","","","","","",""
"Little Hen","restaurant","","","","","155 Bleecker Street",""
"Little Italy","restaurant","","","","","179 Bedford Avenue","Brooklyn"
"Little Italy Pizza","restaurant","","","","","214 West 92nd Street","New York"
"Little Italy Pizza","restaurant","","","","","",""
"Little Italy Pizza","restaurant","","","","","154 Church Street",""
"Little Italy Pizza","restaurant","","+1-646-360-2346","","","167 West 48th Street","New York"
"Little Italy Pizza","restaurant","","","","","671 8th Avenue",""
"Little Italy Pizzeria & Deli","restaurant","","+12123665566","","","180 Varick Street","New York"
"Little Morocco Mediterranean Cuisine","restaurant","","+1 718-440-9193","","","24-39 Steinway Street","Queens"
"Little Purity","restaurant","","+1-718-369-1722","","","390 7th Avenue",""
"Little Saigon Pearl","restaurant","","+1-718-996-8808","","","9 Bay 35th Street","Brooklyn"
"Little Thanh Da","restaurant","","+1-718-492-3760","","","777 57th Street","Brooklyn"
"Liu's Garden","restaurant","","","","","265-19 Union Turnpike","New Hyde Park"
"Liu’s Shanghai","restaurant","","","","","",""
"Lobster House Joe's","restaurant","","","","","",""
"Locanda Mariella","restaurant","","+1-718-499-2132","","","492 6th Avenue",""
"Locande","restaurant","","","","","Beach Street","Tribeca"
"Locande Verde","restaurant","","","","","","New York"
"Lock Yard","bar","","","","","",""
"Locksmith Bar","bar","","","","","",""
"Loco's Burger","restaurant","","+1 201 868 8709","","","7002 Broadway","Guttenberg"
"Lodna's Restaurant & Lounge","restaurant","","","","","",""
"Loft Bar @ 17","bar","","","","","",""
"Logan's Run","bar","","+1-917-909-0453","","","",""
"Lokal Eatery & Bar","restaurant","","","","","",""
"Lolita","bar","","","","","",""
"Lolita's Kitchen","restaurant","","+1 212-722-5055","","","1364 Lexington Avenue",""
"London & Martin Co.","bar","","","","","",""
"London Tandoori","restaurant","","","","","524 Metropolitan Avenue","Brooklyn"
"Lone Star","bar","","","","","",""
"Lone Wolf","bar","","+1-718-455-2028","","","1089 Broadway","Brooklyn"
"Long Spring Garden","restaurant","","+1-718-507-7710","","","6205 Roosevelt Avenue","Woodside"
"Long Won","restaurant","","","","","",""
"Longwood Fish Market","restaurant","","","","","903 Columbus Avenue","New York"
"Loong Noodles","restaurant","","","","","28 Saint Marks Place","New York"
"Lorenzo's Pizza","restaurant","","","","","",""
"Lorimer Market","restaurant","","","","","620 Lorimer Street","Brooklyn"
"Los Balbuenas","restaurant","","","","","",""
"Los Cabos","restaurant","","","","","",""
"Los Cantaros","restaurant","","+1-347-223-4031","","","8612 4th Avenue",""
"Los Charros Mexican Restaurant and Bar Inc.","restaurant","","","","","",""
"Los Coritos","restaurant","","","","","79-11 Northern Boulevard",""
"Los Cuencantinos","restaurant","","+1 718-426-4487","","","54-18 Roosevelt Avenue",""
"Los Dos Hermanos","bar","","","","","266 Carlton Avenue",""
"Los Marinillos","restaurant","","+1-929-200-7035","","","141-08 Northern Boulevard","Flushing"
"Los Mismos Amigos","restaurant","","","","","",""
"Los Primos","restaurant","","+1-718-486-8449","","","704 Grand Street",""
"Los Tacos del Viejon","restaurant","","+1 347-848-0058","","","62-08 Roosevelt Avenue",""
"Los Tacos Mcondo","restaurant","","+1-347-763-1548","","","502 Grand Street",""
"Los Tacos No. 1","restaurant","","","","","",""
"Los Tacos NYC","restaurant","","","","","",""
"Los Tres Chiflados","restaurant","","+1-347-350-6152","","","",""
"Los Tres Potrillos","restaurant","","+1-718-788-8484","","","1004 4th Avenue",""
"Lot 45 Bushwick","bar","","+1-347-505-9155","","","411 Troutman Street",""
"Lotus","restaurant","","","","","131 Erie Street",""
"Lotus Thai Cuisine","restaurant","","+1 201 868 8980","","","",""
"Lotus1 Vietnamese","restaurant","","+1 718-956-3388","","","41-19 31st Avenue",""
"Lou's Athletic Club","bar","","","","","",""
"Louie's Pizza","restaurant","","+1-718-440-9346","","","81-34 Baxter Avenue",""
"LouLou","bar","","","","","1828 McDonald Avenue",""
"LSC","bar","","","","","",""
"Luana’s Tavern","pub","","+1-929-298-0321","","","",""
"LuAnne's Wild Ginger","restaurant","","","","","",""
"Luce","restaurant","","","","","",""
"Lucia Alimentari","restaurant","","","","","301 West Broadway","New York"
"Lucia Pizza","restaurant","","+1 917 965-2900","","","375 Canal Street","New York"
"Luck Thai","restaurant","","+1-718-499-1888","","","",""
"Lucky Bento VIP Cuisine","restaurant","","+1-929-269-6888","","","36-29 Main Street",""
"Lucky Chinese","restaurant","","+1-718-779-1350;+1-718-779-1338","","","69th Street","Queens"
"Lucky Dhaba","restaurant","","","","","114-06 Jamaica Avenue",""
"Lucky Fortune","restaurant","","","","","",""
"Lucky Garden","restaurant","","","","","",""
"Lucky Pizzeria & Cafe","restaurant","","","","","27-10",""
"Lucky Zhang's","restaurant","","","","","5622 56th Street",""
"Lucy’s","restaurant","","+13479161127","","","112 Berry Street","Brooklyn"
"Lucy's Bar","bar","","","","","",""
"Lucy's Vietnamese","restaurant","","","","","1111 Bedford Avenue",""
"Lufthansa-Austrian-Swiss lounge","restaurant","","","","","",""
"Luigi's Pizzeria","restaurant","","+1-718-382-9100","","","1615 Avenue U","Brooklyn"
"Luke Kelly's","pub","","","","","49-04 69th Street",""
"Luke's Lobster","restaurant","","","","","",""
"Luke's Pizza","restaurant","","","","","1226 Southern Boulevard",""
"Luliano's","restaurant","","+1-718-439-6994","","","7902 3rd Avenue","Brooklyn"
"Lulo’s","restaurant","","","","","",""
"Lulu & Teddy's Cafe","restaurant","","","","","2171 2nd Avenue",""
"Luna","restaurant","","","","","",""
"Luna de Xelaju","restaurant","","","","","88-30 Parsons Boulevard",""
"Luna Pizza","restaurant","","","","","225 Park Row","New York"
"Lunera","restaurant","","+1 718-726-9857","","","32-25 Steinway Street","Astoria"
"Lunetta Pizza","restaurant","","","","","1162 1st Avenue","New York"
"Luo's Burgers","restaurant","","","","","",""
"Lupa","restaurant","","","","","Thompson Street",""
"Lutheran Halal Cafe","restaurant","","+1-718-567-8244","","","",""
"Luthun","restaurant","","","","","432 East 13th Street","New York"
"Luzzo's La Pizza Napoletana","restaurant","","","","","40 Wall Street",""
"M & J","restaurant","","+1-212-533-6888","","","600 East 14th Street",""
"M & Pizza","restaurant","","","","","",""
"M Noodle Shop","restaurant","","","","","549 Metropolitan Avenue","Brooklyn"
"M Shanghai","restaurant","","","","","",""
"M.J. Smith's","pub","","","","","",""
"M&K Spanish Restaurant","restaurant","","","","","",""
"M&S Nice Bakery and Restaurant","restaurant","","+1-718-576-3625","","","819 Seneca Avenue",""
"Ma and Pop","restaurant","","","","","349 Lewis Avenue",""
"Ma LaLa Chinese","restaurant","","","","","42-02 30th Avenue",""
"Ma Massa","restaurant","","","","","753 Fulton Street",""
"Mabat","restaurant","","+1 718-339-3300","","","1809 East 7th Street",""
"Mabel's Smokehouse","restaurant","","","","","44 Berry Street","Brooklyn"
"Macao","restaurant","","","","","",""
"MacDougal Street Ale House","pub","","+1 212 254 0006","","","122 MacDougal Street","New York"
"Macoletta","restaurant","","","","","28-15 24th Avenue",""
"Mad For Chicken","restaurant","","","","","",""
"Mad Hatter","bar","","","","","",""
"Madé","restaurant","","","","","22 Spring Street",""
"Made in New York Pizza","restaurant","","","","","561 Hudson Street","New York"
"Madina Halal Deli","restaurant","","","","","402 East 11th Street","New York"
"Madison & Vine","restaurant","","","","","",""
"Madison Pizza Lab","restaurant","","","","","",""
"Madison St Pizza","restaurant","","","","","",""
"Madisons","bar","","","","","",""
"Madre","restaurant","","","","","",""
"Maggie Halls","pub","","","","","",""
"Maggie Reilly's","bar","","","","","340 9th Avenue","New York"
"Magic Hour","bar","","","","","485 7th Avenue","New York"
"Magic Soul Food","restaurant","","","","","134-50 Guy R Brewer Boulevard",""
"Magico Amanecer","restaurant","","","","","40-18 108th Street",""
"Mai Tai's Bar and Kitchen","bar","","","","","1087 Broadway","Brooklyn"
"Maialino","restaurant","","","","","2 Lexington Avenue","New York"
"Maison Close","restaurant","","","","","15 Watts Street",""
"Maison Pickle","restaurant","","+1-212-496-9100","","maisonpickle","2315 Broadway","New York"
"Maizal","restaurant","","","","","",""
"Majestic Marquise","restaurant","","+1-718-738-1104","","","",""
"Majestic Restaurant","restaurant","","","","","711 East 187th Street",""
"Mala Project","restaurant","","+1-917-261-7520","","","",""
"Mala Town","restaurant","","+1-212-531-1130","","","939 Amsterdam Avenue","New York"
"Malachy's Irish Bar","bar","","","","","103 West 72nd Street",""
"Malagueta","restaurant","","","","","25-35 36th Avenue",""
"Malay Restaurant Inc","restaurant","","","","","135-17 40th Road","Flushing"
"Malecom","restaurant","","","","","100-14 Northern Boulevard",""
"Malecon Restaurant","restaurant","","","","","764 Amsterdam Avenue","New York"
"Malibu Diner","restaurant","","","","","",""
"Maloney's","bar","","","","","87-69 Sutphin boulevard",""
"Malvan","restaurant","","+1-347-457-5199","","","",""
"Mắm","restaurant","","","","https://www.instagram.com/mam.nyc/","70 Forsyth Street","New York"
"Mama Carmela's Pizza","restaurant","","","","","",""
"Mama Chicken","restaurant","","","","","",""
"Mama Dora Bar and Lounge","bar","","","","","28 East Kingsbridge Road",""
"Mama Eatery","restaurant","","","","","46 Mulberry Street",""
"Mama Kitchen NY Queens","restaurant","","+1-347-970-2304","","","67-25 Main Street",""
"Mama Lee","restaurant","","+1 718 767-8680","","","213-12 48th Avenue","Bayside"
"Mama Lupe Restaurant","restaurant","","+1 718-639-1495","","","42-19 102nd Street",""
